"region";"statistikkvariabel";"tid";"Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid"
"1664 Selbu";"Folketalet ved inngangen av kvartalet";"2015K4";4103
"1664 Selbu";"Fødde";"2015K4";17
"1664 Selbu";"Døde";"2015K4";9
"1664 Selbu";"Fødselsoverskot";"2015K4";8
"1664 Selbu";"Innvandring";"2015K4";8
"1664 Selbu";"Utvandring";"2015K4";4
"1664 Selbu";"Innflytting, innalandsk";"2015K4";37
"1664 Selbu";"Utflytting, innalandsk";"2015K4";21
"1664 Selbu";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";20
"1664 Selbu";"Folkevekst";"2015K4";29
"1664 Selbu";"Folketalet ved utgangen av kvartalet";"2015K4";4132
"1665 Tydal";"Folketalet ved inngangen av kvartalet";"2015K4";852
"1665 Tydal";"Fødde";"2015K4";2
"1665 Tydal";"Døde";"2015K4";1
"1665 Tydal";"Fødselsoverskot";"2015K4";1
"1665 Tydal";"Innvandring";"2015K4";1
"1665 Tydal";"Utvandring";"2015K4";0
"1665 Tydal";"Innflytting, innalandsk";"2015K4";8
"1665 Tydal";"Utflytting, innalandsk";"2015K4";11
"1665 Tydal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-2
"1665 Tydal";"Folkevekst";"2015K4";-1
"1665 Tydal";"Folketalet ved utgangen av kvartalet";"2015K4";851
"1702 Steinkjer";"Folketalet ved inngangen av kvartalet";"2015K4";21706
"1702 Steinkjer";"Fødde";"2015K4";48
"1702 Steinkjer";"Døde";"2015K4";51
"1702 Steinkjer";"Fødselsoverskot";"2015K4";-3
"1702 Steinkjer";"Innvandring";"2015K4";24
"1702 Steinkjer";"Utvandring";"2015K4";19
"1702 Steinkjer";"Innflytting, innalandsk";"2015K4";213
"1702 Steinkjer";"Utflytting, innalandsk";"2015K4";139
"1702 Steinkjer";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";79
"1702 Steinkjer";"Folkevekst";"2015K4";75
"1702 Steinkjer";"Folketalet ved utgangen av kvartalet";"2015K4";21781
"1703 Namsos";"Folketalet ved inngangen av kvartalet";"2015K4";13023
"1703 Namsos";"Fødde";"2015K4";38
"1703 Namsos";"Døde";"2015K4";28
"1703 Namsos";"Fødselsoverskot";"2015K4";10
"1703 Namsos";"Innvandring";"2015K4";51
"1703 Namsos";"Utvandring";"2015K4";20
"1703 Namsos";"Innflytting, innalandsk";"2015K4";78
"1703 Namsos";"Utflytting, innalandsk";"2015K4";130
"1703 Namsos";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-21
"1703 Namsos";"Folkevekst";"2015K4";-13
"1703 Namsos";"Folketalet ved utgangen av kvartalet";"2015K4";13010
"1711 Meråker";"Folketalet ved inngangen av kvartalet";"2015K4";2547
"1711 Meråker";"Fødde";"2015K4";4
"1711 Meråker";"Døde";"2015K4";7
"1711 Meråker";"Fødselsoverskot";"2015K4";-3
"1711 Meråker";"Innvandring";"2015K4";9
"1711 Meråker";"Utvandring";"2015K4";0
"1711 Meråker";"Innflytting, innalandsk";"2015K4";14
"1711 Meråker";"Utflytting, innalandsk";"2015K4";44
"1711 Meråker";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-21
"1711 Meråker";"Folkevekst";"2015K4";-24
"1711 Meråker";"Folketalet ved utgangen av kvartalet";"2015K4";2523
"1714 Stjørdal";"Folketalet ved inngangen av kvartalet";"2015K4";23190
"1714 Stjørdal";"Fødde";"2015K4";53
"1714 Stjørdal";"Døde";"2015K4";38
"1714 Stjørdal";"Fødselsoverskot";"2015K4";15
"1714 Stjørdal";"Innvandring";"2015K4";27
"1714 Stjørdal";"Utvandring";"2015K4";9
"1714 Stjørdal";"Innflytting, innalandsk";"2015K4";225
"1714 Stjørdal";"Utflytting, innalandsk";"2015K4";142
"1714 Stjørdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";101
"1714 Stjørdal";"Folkevekst";"2015K4";118
"1714 Stjørdal";"Folketalet ved utgangen av kvartalet";"2015K4";23308
"1717 Frosta";"Folketalet ved inngangen av kvartalet";"2015K4";2627
"1717 Frosta";"Fødde";"2015K4";5
"1717 Frosta";"Døde";"2015K4";6
"1717 Frosta";"Fødselsoverskot";"2015K4";-1
"1717 Frosta";"Innvandring";"2015K4";2
"1717 Frosta";"Utvandring";"2015K4";1
"1717 Frosta";"Innflytting, innalandsk";"2015K4";24
"1717 Frosta";"Utflytting, innalandsk";"2015K4";21
"1717 Frosta";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";4
"1717 Frosta";"Folkevekst";"2015K4";4
"1717 Frosta";"Folketalet ved utgangen av kvartalet";"2015K4";2631
"1718 Leksvik";"Folketalet ved inngangen av kvartalet";"2015K4";3524
"1718 Leksvik";"Fødde";"2015K4";10
"1718 Leksvik";"Døde";"2015K4";10
"1718 Leksvik";"Fødselsoverskot";"2015K4";0
"1718 Leksvik";"Innvandring";"2015K4";0
"1718 Leksvik";"Utvandring";"2015K4";2
"1718 Leksvik";"Innflytting, innalandsk";"2015K4";29
"1718 Leksvik";"Utflytting, innalandsk";"2015K4";19
"1718 Leksvik";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"1718 Leksvik";"Folkevekst";"2015K4";7
"1718 Leksvik";"Folketalet ved utgangen av kvartalet";"2015K4";3531
"1719 Levanger";"Folketalet ved inngangen av kvartalet";"2015K4";19607
"1719 Levanger";"Fødde";"2015K4";43
"1719 Levanger";"Døde";"2015K4";50
"1719 Levanger";"Fødselsoverskot";"2015K4";-7
"1719 Levanger";"Innvandring";"2015K4";56
"1719 Levanger";"Utvandring";"2015K4";14
"1719 Levanger";"Innflytting, innalandsk";"2015K4";133
"1719 Levanger";"Utflytting, innalandsk";"2015K4";167
"1719 Levanger";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"1719 Levanger";"Folkevekst";"2015K4";3
"1719 Levanger";"Folketalet ved utgangen av kvartalet";"2015K4";19610
"1721 Verdal";"Folketalet ved inngangen av kvartalet";"2015K4";14900
"1721 Verdal";"Fødde";"2015K4";32
"1721 Verdal";"Døde";"2015K4";41
"1721 Verdal";"Fødselsoverskot";"2015K4";-9
"1721 Verdal";"Innvandring";"2015K4";12
"1721 Verdal";"Utvandring";"2015K4";11
"1721 Verdal";"Innflytting, innalandsk";"2015K4";99
"1721 Verdal";"Utflytting, innalandsk";"2015K4";105
"1721 Verdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-5
"1721 Verdal";"Folkevekst";"2015K4";-15
"1721 Verdal";"Folketalet ved utgangen av kvartalet";"2015K4";14885
"1724 Verran";"Folketalet ved inngangen av kvartalet";"2015K4";2531
"1724 Verran";"Fødde";"2015K4";4
"1724 Verran";"Døde";"2015K4";7
"1724 Verran";"Fødselsoverskot";"2015K4";-3
"1724 Verran";"Innvandring";"2015K4";6
"1724 Verran";"Utvandring";"2015K4";4
"1724 Verran";"Innflytting, innalandsk";"2015K4";30
"1724 Verran";"Utflytting, innalandsk";"2015K4";33
"1724 Verran";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-1
"1724 Verran";"Folkevekst";"2015K4";-4
"1724 Verran";"Folketalet ved utgangen av kvartalet";"2015K4";2527
"1725 Namdalseid";"Folketalet ved inngangen av kvartalet";"2015K4";1626
"1725 Namdalseid";"Fødde";"2015K4";2
"1725 Namdalseid";"Døde";"2015K4";3
"1725 Namdalseid";"Fødselsoverskot";"2015K4";-1
"1725 Namdalseid";"Innvandring";"2015K4";4
"1725 Namdalseid";"Utvandring";"2015K4";1
"1725 Namdalseid";"Innflytting, innalandsk";"2015K4";8
"1725 Namdalseid";"Utflytting, innalandsk";"2015K4";14
"1725 Namdalseid";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-3
"1725 Namdalseid";"Folkevekst";"2015K4";-4
"1725 Namdalseid";"Folketalet ved utgangen av kvartalet";"2015K4";1622
"1736 Snåase Snåsa";"Folketalet ved inngangen av kvartalet";"2015K4";2147
"1736 Snåase Snåsa";"Fødde";"2015K4";3
"1736 Snåase Snåsa";"Døde";"2015K4";9
"1736 Snåase Snåsa";"Fødselsoverskot";"2015K4";-6
"1736 Snåase Snåsa";"Innvandring";"2015K4";1
"1736 Snåase Snåsa";"Utvandring";"2015K4";1
"1736 Snåase Snåsa";"Innflytting, innalandsk";"2015K4";17
"1736 Snåase Snåsa";"Utflytting, innalandsk";"2015K4";19
"1736 Snåase Snåsa";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-2
"1736 Snåase Snåsa";"Folkevekst";"2015K4";-8
"1736 Snåase Snåsa";"Folketalet ved utgangen av kvartalet";"2015K4";2139
"1738 Lierne";"Folketalet ved inngangen av kvartalet";"2015K4";1381
"1738 Lierne";"Fødde";"2015K4";3
"1738 Lierne";"Døde";"2015K4";6
"1738 Lierne";"Fødselsoverskot";"2015K4";-3
"1738 Lierne";"Innvandring";"2015K4";0
"1738 Lierne";"Utvandring";"2015K4";0
"1738 Lierne";"Innflytting, innalandsk";"2015K4";5
"1738 Lierne";"Utflytting, innalandsk";"2015K4";8
"1738 Lierne";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-3
"1738 Lierne";"Folkevekst";"2015K4";-6
"1738 Lierne";"Folketalet ved utgangen av kvartalet";"2015K4";1375
"1739 Raarvihke Røyrvik";"Folketalet ved inngangen av kvartalet";"2015K4";472
"1739 Raarvihke Røyrvik";"Fødde";"2015K4";0
"1739 Raarvihke Røyrvik";"Døde";"2015K4";1
"1739 Raarvihke Røyrvik";"Fødselsoverskot";"2015K4";-1
"1739 Raarvihke Røyrvik";"Innvandring";"2015K4";1
"1739 Raarvihke Røyrvik";"Utvandring";"2015K4";0
"1739 Raarvihke Røyrvik";"Innflytting, innalandsk";"2015K4";2
"1739 Raarvihke Røyrvik";"Utflytting, innalandsk";"2015K4";3
"1739 Raarvihke Røyrvik";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";0
"1739 Raarvihke Røyrvik";"Folkevekst";"2015K4";-3
"1739 Raarvihke Røyrvik";"Folketalet ved utgangen av kvartalet";"2015K4";469
"1740 Namsskogan";"Folketalet ved inngangen av kvartalet";"2015K4";871
"1740 Namsskogan";"Fødde";"2015K4";1
"1740 Namsskogan";"Døde";"2015K4";4
"1740 Namsskogan";"Fødselsoverskot";"2015K4";-3
"1740 Namsskogan";"Innvandring";"2015K4";0
"1740 Namsskogan";"Utvandring";"2015K4";0
"1740 Namsskogan";"Innflytting, innalandsk";"2015K4";9
"1740 Namsskogan";"Utflytting, innalandsk";"2015K4";10
"1740 Namsskogan";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-1
"1740 Namsskogan";"Folkevekst";"2015K4";-4
"1740 Namsskogan";"Folketalet ved utgangen av kvartalet";"2015K4";867
"1742 Grong";"Folketalet ved inngangen av kvartalet";"2015K4";2524
"1742 Grong";"Fødde";"2015K4";3
"1742 Grong";"Døde";"2015K4";4
"1742 Grong";"Fødselsoverskot";"2015K4";-1
"1742 Grong";"Innvandring";"2015K4";23
"1742 Grong";"Utvandring";"2015K4";1
"1742 Grong";"Innflytting, innalandsk";"2015K4";28
"1742 Grong";"Utflytting, innalandsk";"2015K4";107
"1742 Grong";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-57
"1742 Grong";"Folkevekst";"2015K4";-58
"1742 Grong";"Folketalet ved utgangen av kvartalet";"2015K4";2466
"1743 Høylandet";"Folketalet ved inngangen av kvartalet";"2015K4";1249
"1743 Høylandet";"Fødde";"2015K4";2
"1743 Høylandet";"Døde";"2015K4";5
"1743 Høylandet";"Fødselsoverskot";"2015K4";-3
"1743 Høylandet";"Innvandring";"2015K4";2
"1743 Høylandet";"Utvandring";"2015K4";0
"1743 Høylandet";"Innflytting, innalandsk";"2015K4";10
"1743 Høylandet";"Utflytting, innalandsk";"2015K4";8
"1743 Høylandet";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";4
"1743 Høylandet";"Folkevekst";"2015K4";1
"1743 Høylandet";"Folketalet ved utgangen av kvartalet";"2015K4";1250
"1744 Overhalla";"Folketalet ved inngangen av kvartalet";"2015K4";3817
"1744 Overhalla";"Fødde";"2015K4";9
"1744 Overhalla";"Døde";"2015K4";9
"1744 Overhalla";"Fødselsoverskot";"2015K4";0
"1744 Overhalla";"Innvandring";"2015K4";8
"1744 Overhalla";"Utvandring";"2015K4";2
"1744 Overhalla";"Innflytting, innalandsk";"2015K4";37
"1744 Overhalla";"Utflytting, innalandsk";"2015K4";34
"1744 Overhalla";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";9
"1744 Overhalla";"Folkevekst";"2015K4";8
"1744 Overhalla";"Folketalet ved utgangen av kvartalet";"2015K4";3825
"1748 Fosnes";"Folketalet ved inngangen av kvartalet";"2015K4";630
"1748 Fosnes";"Fødde";"2015K4";1
"1748 Fosnes";"Døde";"2015K4";1
"1748 Fosnes";"Fødselsoverskot";"2015K4";0
"1748 Fosnes";"Innvandring";"2015K4";7
"1748 Fosnes";"Utvandring";"2015K4";0
"1748 Fosnes";"Innflytting, innalandsk";"2015K4";7
"1748 Fosnes";"Utflytting, innalandsk";"2015K4";11
"1748 Fosnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";3
"1748 Fosnes";"Folkevekst";"2015K4";3
"1748 Fosnes";"Folketalet ved utgangen av kvartalet";"2015K4";633
"1749 Flatanger";"Folketalet ved inngangen av kvartalet";"2015K4";1108
"1749 Flatanger";"Fødde";"2015K4";2
"1749 Flatanger";"Døde";"2015K4";1
"1749 Flatanger";"Fødselsoverskot";"2015K4";1
"1749 Flatanger";"Innvandring";"2015K4";3
"1749 Flatanger";"Utvandring";"2015K4";0
"1749 Flatanger";"Innflytting, innalandsk";"2015K4";3
"1749 Flatanger";"Utflytting, innalandsk";"2015K4";12
"1749 Flatanger";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-6
"1749 Flatanger";"Folkevekst";"2015K4";-5
"1749 Flatanger";"Folketalet ved utgangen av kvartalet";"2015K4";1103
"1750 Vikna";"Folketalet ved inngangen av kvartalet";"2015K4";4388
"1750 Vikna";"Fødde";"2015K4";6
"1750 Vikna";"Døde";"2015K4";11
"1750 Vikna";"Fødselsoverskot";"2015K4";-5
"1750 Vikna";"Innvandring";"2015K4";12
"1750 Vikna";"Utvandring";"2015K4";4
"1750 Vikna";"Innflytting, innalandsk";"2015K4";40
"1750 Vikna";"Utflytting, innalandsk";"2015K4";43
"1750 Vikna";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";5
"1750 Vikna";"Folkevekst";"2015K4";-1
"1750 Vikna";"Folketalet ved utgangen av kvartalet";"2015K4";4387
"1751 Nærøy";"Folketalet ved inngangen av kvartalet";"2015K4";5094
"1751 Nærøy";"Fødde";"2015K4";12
"1751 Nærøy";"Døde";"2015K4";12
"1751 Nærøy";"Fødselsoverskot";"2015K4";0
"1751 Nærøy";"Innvandring";"2015K4";22
"1751 Nærøy";"Utvandring";"2015K4";2
"1751 Nærøy";"Innflytting, innalandsk";"2015K4";57
"1751 Nærøy";"Utflytting, innalandsk";"2015K4";47
"1751 Nærøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";30
"1751 Nærøy";"Folkevekst";"2015K4";32
"1751 Nærøy";"Folketalet ved utgangen av kvartalet";"2015K4";5126
"1755 Leka";"Folketalet ved inngangen av kvartalet";"2015K4";565
"1755 Leka";"Fødde";"2015K4";0
"1755 Leka";"Døde";"2015K4";2
"1755 Leka";"Fødselsoverskot";"2015K4";-2
"1755 Leka";"Innvandring";"2015K4";1
"1755 Leka";"Utvandring";"2015K4";0
"1755 Leka";"Innflytting, innalandsk";"2015K4";1
"1755 Leka";"Utflytting, innalandsk";"2015K4";3
"1755 Leka";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-1
"1755 Leka";"Folkevekst";"2015K4";-3
"1755 Leka";"Folketalet ved utgangen av kvartalet";"2015K4";562
"1756 Inderøy";"Folketalet ved inngangen av kvartalet";"2015K4";6748
"1756 Inderøy";"Fødde";"2015K4";15
"1756 Inderøy";"Døde";"2015K4";17
"1756 Inderøy";"Fødselsoverskot";"2015K4";-2
"1756 Inderøy";"Innvandring";"2015K4";4
"1756 Inderøy";"Utvandring";"2015K4";3
"1756 Inderøy";"Innflytting, innalandsk";"2015K4";104
"1756 Inderøy";"Utflytting, innalandsk";"2015K4";82
"1756 Inderøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";23
"1756 Inderøy";"Folkevekst";"2015K4";21
"1756 Inderøy";"Folketalet ved utgangen av kvartalet";"2015K4";6769
"1804 Bodø";"Folketalet ved inngangen av kvartalet";"2015K4";50466
"1804 Bodø";"Fødde";"2015K4";127
"1804 Bodø";"Døde";"2015K4";96
"1804 Bodø";"Fødselsoverskot";"2015K4";31
"1804 Bodø";"Innvandring";"2015K4";117
"1804 Bodø";"Utvandring";"2015K4";78
"1804 Bodø";"Innflytting, innalandsk";"2015K4";348
"1804 Bodø";"Utflytting, innalandsk";"2015K4";398
"1804 Bodø";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-11
"1804 Bodø";"Folkevekst";"2015K4";22
"1804 Bodø";"Folketalet ved utgangen av kvartalet";"2015K4";50488
"1805 Narvik";"Folketalet ved inngangen av kvartalet";"2015K4";18832
"1805 Narvik";"Fødde";"2015K4";46
"1805 Narvik";"Døde";"2015K4";38
"1805 Narvik";"Fødselsoverskot";"2015K4";8
"1805 Narvik";"Innvandring";"2015K4";47
"1805 Narvik";"Utvandring";"2015K4";30
"1805 Narvik";"Innflytting, innalandsk";"2015K4";90
"1805 Narvik";"Utflytting, innalandsk";"2015K4";154
"1805 Narvik";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-47
"1805 Narvik";"Folkevekst";"2015K4";-45
"1805 Narvik";"Folketalet ved utgangen av kvartalet";"2015K4";18787
"1811 Bindal";"Folketalet ved inngangen av kvartalet";"2015K4";1478
"1811 Bindal";"Fødde";"2015K4";2
"1811 Bindal";"Døde";"2015K4";6
"1811 Bindal";"Fødselsoverskot";"2015K4";-4
"1811 Bindal";"Innvandring";"2015K4";1
"1811 Bindal";"Utvandring";"2015K4";0
"1811 Bindal";"Innflytting, innalandsk";"2015K4";3
"1811 Bindal";"Utflytting, innalandsk";"2015K4";13
"1811 Bindal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-9
"1811 Bindal";"Folkevekst";"2015K4";-13
"1811 Bindal";"Folketalet ved utgangen av kvartalet";"2015K4";1465
"1812 Sømna";"Folketalet ved inngangen av kvartalet";"2015K4";2033
"1812 Sømna";"Fødde";"2015K4";3
"1812 Sømna";"Døde";"2015K4";9
"1812 Sømna";"Fødselsoverskot";"2015K4";-6
"1812 Sømna";"Innvandring";"2015K4";3
"1812 Sømna";"Utvandring";"2015K4";0
"1812 Sømna";"Innflytting, innalandsk";"2015K4";22
"1812 Sømna";"Utflytting, innalandsk";"2015K4";21
"1812 Sømna";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";4
"1812 Sømna";"Folkevekst";"2015K4";-2
"1812 Sømna";"Folketalet ved utgangen av kvartalet";"2015K4";2031
"1813 Brønnøy";"Folketalet ved inngangen av kvartalet";"2015K4";7932
"1813 Brønnøy";"Fødde";"2015K4";22
"1813 Brønnøy";"Døde";"2015K4";12
"1813 Brønnøy";"Fødselsoverskot";"2015K4";10
"1813 Brønnøy";"Innvandring";"2015K4";30
"1813 Brønnøy";"Utvandring";"2015K4";7
"1813 Brønnøy";"Innflytting, innalandsk";"2015K4";43
"1813 Brønnøy";"Utflytting, innalandsk";"2015K4";48
"1813 Brønnøy";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";18
"1813 Brønnøy";"Folkevekst";"2015K4";30
"1813 Brønnøy";"Folketalet ved utgangen av kvartalet";"2015K4";7962
"1815 Vega";"Folketalet ved inngangen av kvartalet";"2015K4";1234
"1815 Vega";"Fødde";"2015K4";3
"1815 Vega";"Døde";"2015K4";5
"1815 Vega";"Fødselsoverskot";"2015K4";-2
"1815 Vega";"Innvandring";"2015K4";3
"1815 Vega";"Utvandring";"2015K4";0
"1815 Vega";"Innflytting, innalandsk";"2015K4";14
"1815 Vega";"Utflytting, innalandsk";"2015K4";5
"1815 Vega";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";12
"1815 Vega";"Folkevekst";"2015K4";10
"1815 Vega";"Folketalet ved utgangen av kvartalet";"2015K4";1244
"1816 Vevelstad";"Folketalet ved inngangen av kvartalet";"2015K4";502
"1816 Vevelstad";"Fødde";"2015K4";0
"1816 Vevelstad";"Døde";"2015K4";1
"1816 Vevelstad";"Fødselsoverskot";"2015K4";-1
"1816 Vevelstad";"Innvandring";"2015K4";6
"1816 Vevelstad";"Utvandring";"2015K4";2
"1816 Vevelstad";"Innflytting, innalandsk";"2015K4";5
"1816 Vevelstad";"Utflytting, innalandsk";"2015K4";3
"1816 Vevelstad";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";6
"1816 Vevelstad";"Folkevekst";"2015K4";5
"1816 Vevelstad";"Folketalet ved utgangen av kvartalet";"2015K4";507
"1818 Herøy (Nordl.)";"Folketalet ved inngangen av kvartalet";"2015K4";1722
"1818 Herøy (Nordl.)";"Fødde";"2015K4";6
"1818 Herøy (Nordl.)";"Døde";"2015K4";3
"1818 Herøy (Nordl.)";"Fødselsoverskot";"2015K4";3
"1818 Herøy (Nordl.)";"Innvandring";"2015K4";19
"1818 Herøy (Nordl.)";"Utvandring";"2015K4";4
"1818 Herøy (Nordl.)";"Innflytting, innalandsk";"2015K4";15
"1818 Herøy (Nordl.)";"Utflytting, innalandsk";"2015K4";12
"1818 Herøy (Nordl.)";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";18
"1818 Herøy (Nordl.)";"Folkevekst";"2015K4";21
"1818 Herøy (Nordl.)";"Folketalet ved utgangen av kvartalet";"2015K4";1743
"1820 Alstahaug";"Folketalet ved inngangen av kvartalet";"2015K4";7433
"1820 Alstahaug";"Fødde";"2015K4";14
"1820 Alstahaug";"Døde";"2015K4";11
"1820 Alstahaug";"Fødselsoverskot";"2015K4";3
"1820 Alstahaug";"Innvandring";"2015K4";51
"1820 Alstahaug";"Utvandring";"2015K4";12
"1820 Alstahaug";"Innflytting, innalandsk";"2015K4";67
"1820 Alstahaug";"Utflytting, innalandsk";"2015K4";105
"1820 Alstahaug";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"1820 Alstahaug";"Folkevekst";"2015K4";4
"1820 Alstahaug";"Folketalet ved utgangen av kvartalet";"2015K4";7437
"1822 Leirfjord";"Folketalet ved inngangen av kvartalet";"2015K4";2214
"1822 Leirfjord";"Fødde";"2015K4";9
"1822 Leirfjord";"Døde";"2015K4";8
"1822 Leirfjord";"Fødselsoverskot";"2015K4";1
"1822 Leirfjord";"Innvandring";"2015K4";3
"1822 Leirfjord";"Utvandring";"2015K4";6
"1822 Leirfjord";"Innflytting, innalandsk";"2015K4";30
"1822 Leirfjord";"Utflytting, innalandsk";"2015K4";26
"1822 Leirfjord";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"1822 Leirfjord";"Folkevekst";"2015K4";2
"1822 Leirfjord";"Folketalet ved utgangen av kvartalet";"2015K4";2216
"1824 Vefsn";"Folketalet ved inngangen av kvartalet";"2015K4";13449
"1824 Vefsn";"Fødde";"2015K4";24
"1824 Vefsn";"Døde";"2015K4";30
"1824 Vefsn";"Fødselsoverskot";"2015K4";-6
"1824 Vefsn";"Innvandring";"2015K4";20
"1824 Vefsn";"Utvandring";"2015K4";9
"1824 Vefsn";"Innflytting, innalandsk";"2015K4";68
"1824 Vefsn";"Utflytting, innalandsk";"2015K4";103
"1824 Vefsn";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-24
"1824 Vefsn";"Folkevekst";"2015K4";-22
"1824 Vefsn";"Folketalet ved utgangen av kvartalet";"2015K4";13427
"1825 Grane";"Folketalet ved inngangen av kvartalet";"2015K4";1446
"1825 Grane";"Fødde";"2015K4";5
"1825 Grane";"Døde";"2015K4";6
"1825 Grane";"Fødselsoverskot";"2015K4";-1
"1825 Grane";"Innvandring";"2015K4";7
"1825 Grane";"Utvandring";"2015K4";0
"1825 Grane";"Innflytting, innalandsk";"2015K4";13
"1825 Grane";"Utflytting, innalandsk";"2015K4";3
"1825 Grane";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";17
"1825 Grane";"Folkevekst";"2015K4";16
"1825 Grane";"Folketalet ved utgangen av kvartalet";"2015K4";1462
"1826 Hattfjelldal";"Folketalet ved inngangen av kvartalet";"2015K4";1493
"1826 Hattfjelldal";"Fødde";"2015K4";3
"1826 Hattfjelldal";"Døde";"2015K4";2
"1826 Hattfjelldal";"Fødselsoverskot";"2015K4";1
"1826 Hattfjelldal";"Innvandring";"2015K4";24
"1826 Hattfjelldal";"Utvandring";"2015K4";2
"1826 Hattfjelldal";"Innflytting, innalandsk";"2015K4";9
"1826 Hattfjelldal";"Utflytting, innalandsk";"2015K4";61
"1826 Hattfjelldal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-30
"1826 Hattfjelldal";"Folkevekst";"2015K4";-28
"1826 Hattfjelldal";"Folketalet ved utgangen av kvartalet";"2015K4";1465
"1827 Dønna";"Folketalet ved inngangen av kvartalet";"2015K4";1396
"1827 Dønna";"Fødde";"2015K4";1
"1827 Dønna";"Døde";"2015K4";6
"1827 Dønna";"Fødselsoverskot";"2015K4";-5
"1827 Dønna";"Innvandring";"2015K4";6
"1827 Dønna";"Utvandring";"2015K4";2
"1827 Dønna";"Innflytting, innalandsk";"2015K4";19
"1827 Dønna";"Utflytting, innalandsk";"2015K4";12
"1827 Dønna";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";11
"1827 Dønna";"Folkevekst";"2015K4";6
"1827 Dønna";"Folketalet ved utgangen av kvartalet";"2015K4";1402
"1828 Nesna";"Folketalet ved inngangen av kvartalet";"2015K4";1859
"1828 Nesna";"Fødde";"2015K4";4
"1828 Nesna";"Døde";"2015K4";7
"1828 Nesna";"Fødselsoverskot";"2015K4";-3
"1828 Nesna";"Innvandring";"2015K4";17
"1828 Nesna";"Utvandring";"2015K4";0
"1828 Nesna";"Innflytting, innalandsk";"2015K4";23
"1828 Nesna";"Utflytting, innalandsk";"2015K4";59
"1828 Nesna";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-19
"1828 Nesna";"Folkevekst";"2015K4";-21
"1828 Nesna";"Folketalet ved utgangen av kvartalet";"2015K4";1838
"1832 Hemnes";"Folketalet ved inngangen av kvartalet";"2015K4";4480
"1832 Hemnes";"Fødde";"2015K4";11
"1832 Hemnes";"Døde";"2015K4";9
"1832 Hemnes";"Fødselsoverskot";"2015K4";2
"1832 Hemnes";"Innvandring";"2015K4";6
"1832 Hemnes";"Utvandring";"2015K4";5
"1832 Hemnes";"Innflytting, innalandsk";"2015K4";33
"1832 Hemnes";"Utflytting, innalandsk";"2015K4";30
"1832 Hemnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";4
"1832 Hemnes";"Folkevekst";"2015K4";6
"1832 Hemnes";"Folketalet ved utgangen av kvartalet";"2015K4";4486
"1833 Rana";"Folketalet ved inngangen av kvartalet";"2015K4";26059
"1833 Rana";"Fødde";"2015K4";52
"1833 Rana";"Døde";"2015K4";54
"1833 Rana";"Fødselsoverskot";"2015K4";-2
"1833 Rana";"Innvandring";"2015K4";44
"1833 Rana";"Utvandring";"2015K4";31
"1833 Rana";"Innflytting, innalandsk";"2015K4";119
"1833 Rana";"Utflytting, innalandsk";"2015K4";147
"1833 Rana";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-15
